Client_Id,Sessions,Avg. Session Duration,Bounce Rate,Revenue,Transactions,Goal Conversion Rate
1816601713.1594105168,1,00:00:00,100.00%,$0.00,0,0.00%
1816965114.1593759485,1,00:00:30,0.00%,$0.00,0,0.00%
1817128561.1594018270,1,00:01:54,0.00%,$0.00,0,0.00%
181753155.1595088533,1,00:00:00,100.00%,$0.00,0,0.00%
1818177465.1595046186,1,00:00:00,100.00%,$0.00,0,0.00%
1818317645.1594295789,1,00:00:00,100.00%,$0.00,0,0.00%
181879770.1594450494,1,00:00:00,100.00%,$0.00,0,0.00%
1818894355.1594041593,1,00:03:01,0.00%,$0.00,0,0.00%
1819428024.1594856955,1,00:00:10,0.00%,$0.00,0,0.00%
1819805329.1595006280,1,00:00:46,0.00%,$0.00,0,0.00%
182054368.1594647448,1,00:00:00,100.00%,$0.00,0,0.00%
1820652354.1594009769,1,00:00:00,0.00%,$0.00,0,0.00%
1820681043.1594907406,1,00:00:00,100.00%,$0.00,0,0.00%
1821244126.1594567894,1,00:00:00,100.00%,$0.00,0,0.00%
1822064517.1595002141,1,00:00:00,100.00%,$0.00,0,0.00%
1822299688.1593771795,1,00:00:00,100.00%,$0.00,0,0.00%
1822988082.1594276958,1,00:00:00,100.00%,$0.00,0,0.00%
1824376644.1593999503,1,00:00:35,0.00%,$0.00,0,0.00%
1825039711.1594011983,1,00:00:00,0.00%,$0.00,0,0.00%
1825194180.1594895358,1,00:00:08,0.00%,$0.00,0,0.00%
1825389576.1594181989,1,00:00:00,100.00%,$0.00,0,0.00%
1826172120.1593897636,1,00:00:15,0.00%,$0.00,0,0.00%
1826438183.1593578557,1,00:00:00,100.00%,$0.00,0,0.00%
1826641324.1594822220,1,00:00:28,0.00%,$0.00,0,0.00%
1826859073.1594560278,1,00:00:00,100.00%,$0.00,0,0.00%
1827439437.1594213564,1,00:00:00,100.00%,$0.00,0,0.00%
1828553246.1594551451,1,00:00:00,100.00%,$0.00,0,0.00%
1830068127.1594725777,1,00:00:00,100.00%,$0.00,0,0.00%
1830422084.1594028980,1,00:05:35,0.00%,$0.00,0,0.00%
1830533484.1594983500,1,00:00:00,100.00%,$0.00,0,0.00%
1830549833.1594042505,1,00:00:00,0.00%,$0.00,0,0.00%
1830826420.1595225055,1,00:00:00,100.00%,$0.00,0,0.00%
1830968545.1594044104,1,00:00:00,100.00%,$0.00,0,0.00%
1831322171.1594012057,1,00:00:36,0.00%,$0.00,0,0.00%
1831337896.1595142772,1,00:05:02,0.00%,$0.00,0,0.00%
1833258817.1594804830,1,00:00:00,100.00%,$0.00,0,0.00%
1833960752.1594610359,1,00:00:00,100.00%,$0.00,0,0.00%
1834435212.1595253649,1,00:00:00,100.00%,$0.00,0,0.00%
1836046395.1594578649,1,00:00:30,0.00%,$0.00,0,0.00%
1836170650.1594700265,1,00:00:00,100.00%,$0.00,0,0.00%
1836444407.1594043046,1,00:00:00,0.00%,$0.00,0,0.00%
183683028.1594002283,1,00:00:23,0.00%,$0.00,0,0.00%
1837563991.1593966785,1,00:00:11,0.00%,$0.00,0,0.00%
1837678669.1595054307,1,00:00:00,100.00%,$0.00,0,0.00%
1837753253.1594226316,1,00:00:00,100.00%,$0.00,0,0.00%
1837754537.1593649540,1,00:00:00,100.00%,$0.00,0,0.00%
1839657862.1594017737,1,00:02:47,0.00%,$0.00,0,0.00%
1840133505.1594079672,1,00:03:03,0.00%,$0.00,0,0.00%
1840158854.1595165241,1,00:00:00,100.00%,$0.00,0,0.00%
1840257925.1594042263,1,00:00:00,100.00%,$0.00,0,0.00%
1840276639.1594110310,1,00:00:08,0.00%,$0.00,0,0.00%
1840942721.1593974799,1,00:00:00,100.00%,$0.00,0,0.00%
1841209061.1594106343,1,00:00:13,0.00%,$0.00,0,0.00%
1841307253.1594188731,1,00:15:59,0.00%,$0.00,0,0.00%
1841887535.1593970926,1,00:00:00,100.00%,$0.00,0,0.00%
1842574245.1594392183,1,00:00:00,100.00%,$0.00,0,0.00%
1842711259.1594993618,1,00:00:05,0.00%,$0.00,0,0.00%
1842809281.1594022907,1,00:02:45,0.00%,$0.00,0,0.00%
1843268884.1594349979,1,00:00:25,0.00%,$0.00,0,0.00%
184369383.1593609626,1,00:00:00,100.00%,$0.00,0,0.00%
1844485163.1594869592,1,00:19:00,0.00%,$0.00,0,0.00%
1844679348.1594008413,1,00:15:09,0.00%,$0.00,0,0.00%
1844725290.1550410451,1,00:00:00,100.00%,$0.00,0,0.00%
1845814067.1594017945,1,00:03:21,0.00%,$0.00,0,0.00%
1847200104.1595131090,1,00:00:00,100.00%,$0.00,0,0.00%
1847883561.1594873004,1,00:00:00,100.00%,$0.00,0,0.00%
1848414878.1594273543,1,00:01:05,0.00%,$0.00,0,0.00%
18487944.1593625569,1,00:00:31,0.00%,$0.00,0,0.00%
1849052243.1594631035,1,00:00:00,100.00%,$0.00,0,0.00%
1849899778.1593680244,1,00:00:17,0.00%,$0.00,0,0.00%
1850164417.1595056294,1,00:00:41,0.00%,$0.00,0,0.00%
1850823010.1594095994,1,00:00:23,0.00%,$0.00,0,0.00%
1850958461.1594627915,1,00:00:00,100.00%,$0.00,0,0.00%
1852700361.1594038347,1,00:01:00,0.00%,$0.00,0,0.00%
1852776721.1593885213,1,00:00:00,100.00%,$0.00,0,0.00%
1853119143.1595085265,1,00:00:00,100.00%,$0.00,0,0.00%
1853167076.1593697106,1,00:00:00,100.00%,$0.00,0,0.00%
1853168365.1594008409,1,00:06:25,0.00%,$0.00,0,0.00%
1853525169.1594431138,1,00:00:00,100.00%,$0.00,0,0.00%
1853859105.1594008611,1,00:00:07,0.00%,$0.00,0,0.00%
1854400279.1589968760,1,00:00:14,0.00%,$0.00,0,0.00%
1854507869.1595074438,1,00:00:00,100.00%,$0.00,0,0.00%
1854573084.1593833091,1,00:01:15,0.00%,$0.00,0,0.00%
1854637240.1593559243,1,00:00:00,100.00%,$0.00,0,0.00%
1855068060.1594030545,1,00:00:12,0.00%,$0.00,0,0.00%
1855164542.1594989602,1,00:00:00,100.00%,$0.00,0,0.00%
1855454970.1595156770,1,00:00:00,100.00%,$0.00,0,0.00%
1856169306.1593997195,1,00:00:44,0.00%,$0.00,0,0.00%
1857073933.1593994319,1,00:00:00,100.00%,$0.00,0,0.00%
1857114278.1594691790,1,00:01:07,0.00%,$0.00,0,0.00%
1858918441.1594056026,1,00:00:08,0.00%,$0.00,0,0.00%
1859159832.1594284382,1,00:00:00,100.00%,$0.00,0,0.00%
1859613774.1594469698,1,00:00:00,100.00%,$0.00,0,0.00%
1859646412.1594443160,1,00:01:08,0.00%,$0.00,0,0.00%
1860495735.1593965138,1,00:00:00,100.00%,$0.00,0,0.00%
1860762086.1594001846,1,00:00:00,100.00%,$0.00,0,0.00%
1860976.1594045876,1,00:03:51,0.00%,$0.00,0,0.00%
1861163355.1587130965,1,00:13:12,0.00%,$0.00,0,0.00%
1861196305.1594020909,1,00:00:09,0.00%,$0.00,0,0.00%
1861333323.1594423784,1,00:00:00,100.00%,$0.00,0,0.00%
1861346426.1595206872,1,00:00:00,100.00%,$0.00,0,0.00%
1861919734.1594475454,1,00:00:20,0.00%,$0.00,0,0.00%
1862272038.1594993161,1,00:00:00,100.00%,$0.00,0,0.00%
186239767.1595058116,1,00:00:00,100.00%,$0.00,0,0.00%
1862432808.1594027869,1,00:03:09,0.00%,$0.00,0,0.00%
1862720184.1594904591,1,00:00:00,100.00%,$0.00,0,0.00%
1862800066.1594938875,1,00:00:00,100.00%,$0.00,0,0.00%
186290196.1594359062,1,00:02:30,0.00%,$0.00,0,0.00%
1864854648.1579062992,1,00:00:00,100.00%,$0.00,0,0.00%
1866438330.1594009230,1,00:00:00,0.00%,$0.00,0,0.00%
1866628219.1579696497,1,00:00:00,100.00%,$0.00,0,0.00%
1866750251.1594000859,1,00:12:21,0.00%,$0.00,0,0.00%
1867480881.1595000096,1,00:00:24,0.00%,$0.00,0,0.00%
1867904421.1594286088,1,00:00:00,100.00%,$0.00,0,0.00%
1868302984.1594021346,1,00:00:00,100.00%,$0.00,0,0.00%
1869300541.1594295052,1,00:00:00,100.00%,$0.00,0,0.00%
1869633017.1594812779,1,00:00:00,100.00%,$0.00,0,0.00%
1870636006.1594515415,1,00:00:54,0.00%,$0.00,0,0.00%
1872195329.1593933730,1,00:00:20,0.00%,$0.00,0,0.00%
1873380426.1594641336,1,00:00:00,100.00%,$0.00,0,0.00%
1873810457.1594061258,1,00:00:00,100.00%,$0.00,0,0.00%
1874140173.1594366215,1,00:00:00,100.00%,$0.00,0,0.00%
1874296939.1594042894,1,00:00:00,100.00%,$0.00,0,0.00%
187533180.1595123287,1,00:00:47,0.00%,$0.00,0,0.00%
1875533888.1552012828,1,00:00:13,0.00%,$0.00,0,0.00%
1876743914.1594024192,1,00:02:25,0.00%,$0.00,0,0.00%
1877309173.1594018190,1,00:00:41,0.00%,$0.00,0,0.00%
1878656072.1594872745,1,00:00:00,100.00%,$0.00,0,0.00%
1878712077.1595003042,1,00:00:00,100.00%,$0.00,0,0.00%
1879100982.1593960246,1,00:00:00,100.00%,$0.00,0,0.00%
1879473551.1594004238,1,00:03:01,0.00%,$0.00,0,0.00%
1879491813.1594036019,1,00:06:36,0.00%,$0.00,0,0.00%
1880689440.1594013617,1,00:00:07,0.00%,$0.00,0,0.00%
1881032579.1594006573,1,00:00:36,0.00%,$0.00,0,0.00%
188118185.1593687049,1,00:00:00,100.00%,$0.00,0,0.00%
1883619499.1594015543,1,00:00:00,0.00%,$0.00,0,0.00%
1884313765.1594017641,1,00:03:22,0.00%,$0.00,0,0.00%
1884364544.1593570551,1,00:01:18,0.00%,$0.00,0,0.00%
188440571.1594043604,1,00:14:07,0.00%,$0.00,0,0.00%
1884755656.1594004935,1,00:00:00,0.00%,$0.00,0,0.00%
1884850556.1594003109,1,00:00:59,0.00%,$0.00,0,0.00%
1885543499.1594400600,1,00:00:00,100.00%,$0.00,0,0.00%
1885658916.1594007475,1,00:09:25,0.00%,$0.00,0,0.00%
1885947455.1593960285,1,00:01:34,0.00%,$0.00,0,0.00%
1887535787.1594698536,1,00:00:00,100.00%,$0.00,0,0.00%
1890260398.1594195881,1,00:00:00,100.00%,$0.00,0,0.00%
1890811735.1594016622,1,00:00:59,0.00%,$0.00,0,0.00%
1891211117.1594188695,1,00:00:00,100.00%,$0.00,0,0.00%
1891381915.1594345757,1,00:00:11,0.00%,$0.00,0,0.00%
1891767098.1594021001,1,00:00:00,0.00%,$0.00,0,0.00%
189211966.1593998819,1,00:02:35,0.00%,$0.00,0,0.00%
1893395222.1594535704,1,00:00:00,100.00%,$0.00,0,0.00%
1894045122.1594525002,1,00:00:00,100.00%,$0.00,0,0.00%
18942225.1594805730,1,00:00:20,0.00%,$0.00,0,0.00%
1894660980.1594058827,1,00:01:39,0.00%,$0.00,0,0.00%
1897450579.1594354866,1,00:10:37,0.00%,$0.00,0,0.00%
1897823261.1594002480,1,00:00:11,0.00%,$0.00,0,0.00%
1898505458.1594015254,1,00:00:46,0.00%,$0.00,0,0.00%
1898684140.1593999258,1,00:00:36,0.00%,$0.00,0,0.00%
1898878039.1580363318,1,00:00:00,100.00%,$0.00,0,0.00%
1899035549.1594015919,1,00:02:57,0.00%,$0.00,0,0.00%
189985592.1595043925,1,00:00:23,0.00%,$0.00,0,0.00%
1899863408.1593997396,1,00:18:17,0.00%,$0.00,0,0.00%
1901033038.1594898043,1,00:00:00,100.00%,$0.00,0,0.00%
1901323914.1594109134,1,00:00:24,0.00%,$0.00,0,0.00%
190136590.1594121472,1,00:15:20,0.00%,$0.00,0,0.00%
1901559587.1594299107,1,00:00:00,100.00%,$0.00,0,0.00%
1902234016.1594168405,1,00:00:00,100.00%,$0.00,0,0.00%
1902239002.1594881099,1,00:00:00,100.00%,$0.00,0,0.00%
1902812317.1594032091,1,00:00:00,0.00%,$0.00,0,0.00%
1904306604.1595252426,1,01:11:17,0.00%,$0.00,0,0.00%
1904945417.1594454315,1,00:00:00,100.00%,$0.00,0,0.00%
1905071018.1594102961,1,00:01:20,0.00%,$0.00,0,0.00%
1905172900.1594911861,1,00:00:00,100.00%,$0.00,0,0.00%
1906087180.1593602994,1,00:00:00,100.00%,$0.00,0,0.00%
1907423467.1594862102,1,00:00:27,0.00%,$0.00,0,0.00%
19087826.1594608576,1,00:00:00,100.00%,$0.00,0,0.00%
1909416826.1594000913,1,00:04:24,0.00%,$0.00,0,0.00%
1909830984.1591202448,1,00:00:06,0.00%,$0.00,0,0.00%
1910374751.1594093401,1,00:00:00,100.00%,$0.00,0,0.00%
1910845044.1594253252,1,00:00:00,100.00%,$0.00,0,0.00%
1911193324.1595229394,1,00:00:00,100.00%,$0.00,0,0.00%
1911925329.1594044041,1,00:00:11,0.00%,$0.00,0,0.00%
1912159945.1594034478,1,00:02:00,0.00%,$0.00,0,0.00%
1913046136.1594042604,1,00:00:00,0.00%,$0.00,0,0.00%
1913350153.1594013619,1,00:06:20,0.00%,$0.00,0,0.00%
1914406506.1594737846,1,00:05:47,0.00%,$0.00,0,0.00%
1914656545.1593675053,1,00:00:00,100.00%,$0.00,0,0.00%
1915496932.1594433346,1,00:00:00,100.00%,$0.00,0,0.00%
1916810097.1594085013,1,00:00:00,0.00%,$0.00,0,0.00%
1916928413.1594289891,1,00:00:00,100.00%,$0.00,0,0.00%
1917646311.1594361295,1,00:00:00,100.00%,$0.00,0,0.00%
1918306109.1593826323,1,00:01:39,0.00%,$0.00,0,0.00%
1918637112.1594580966,1,00:00:46,0.00%,$0.00,0,0.00%
1918836158.1594037592,1,00:11:53,0.00%,$0.00,0,0.00%
1919152915.1595051522,1,00:00:00,100.00%,$0.00,0,0.00%
1919345199.1594462815,1,00:07:02,0.00%,$0.00,0,0.00%
1919363077.1594116602,1,00:00:00,100.00%,$0.00,0,0.00%
1919644189.1593991396,1,00:00:00,100.00%,$0.00,0,0.00%
1920183635.1594981671,1,00:00:00,100.00%,$0.00,0,0.00%
1920323161.1594566642,1,00:00:00,100.00%,$0.00,0,0.00%
1920400081.1594028666,1,00:05:57,0.00%,$0.00,0,0.00%
1920459301.1594050027,1,00:00:09,0.00%,$0.00,0,0.00%
1920876967.1550372599,1,00:00:00,100.00%,$0.00,0,0.00%
192118698.1594634303,1,00:00:28,0.00%,$0.00,0,0.00%
1921277344.1593999475,1,00:00:40,0.00%,$0.00,0,0.00%
1921543110.1594043118,1,00:03:46,0.00%,$0.00,0,0.00%
1921883267.1594016803,1,00:00:00,0.00%,$0.00,0,0.00%
1923286031.1594722808,1,00:00:00,100.00%,$0.00,0,0.00%
1924907000.1593595525,1,00:00:00,100.00%,$0.00,0,0.00%
1925211871.1593787655,1,00:00:14,0.00%,$0.00,0,0.00%
1925399387.1595056774,1,00:00:00,100.00%,$0.00,0,0.00%
1926154583.1594664872,1,00:00:00,100.00%,$0.00,0,0.00%
1927304367.1594632674,1,00:00:00,100.00%,$0.00,0,0.00%
1927776123.1582559352,1,00:00:00,100.00%,$0.00,0,0.00%
1928404945.1595231233,1,00:00:00,100.00%,$0.00,0,0.00%
1928466222.1594914336,1,00:01:44,0.00%,$0.00,0,0.00%
1930168199.1594787020,1,00:00:59,0.00%,$0.00,0,0.00%
1930518245.1594608650,1,00:00:00,100.00%,$0.00,0,0.00%
1931635018.1594036966,1,00:00:08,0.00%,$0.00,0,0.00%
1931946647.1594030377,1,00:03:41,0.00%,$0.00,0,0.00%
193243445.1593913312,1,00:00:00,100.00%,$0.00,0,0.00%
1932687096.1594948923,1,00:00:00,100.00%,$0.00,0,0.00%
1933929597.1593840484,1,00:01:23,0.00%,$0.00,0,0.00%
1934182604.1594176947,1,00:00:00,100.00%,$0.00,0,0.00%
1934232735.1594131367,1,00:00:00,100.00%,$0.00,0,0.00%
1934249921.1594787303,1,00:00:00,100.00%,$0.00,0,0.00%
1934287815.1595241216,1,00:00:00,100.00%,$0.00,0,0.00%
1934774216.1593608440,1,00:00:00,100.00%,$0.00,0,0.00%
1934948264.1594023435,1,00:01:23,0.00%,$0.00,0,0.00%
1935267575.1594392984,1,00:00:00,100.00%,$0.00,0,0.00%
1935416984.1594497406,1,00:01:01,0.00%,$0.00,0,0.00%
1935419976.1593590574,1,00:00:27,0.00%,$0.00,0,0.00%
1935937885.1595134830,1,00:00:00,100.00%,$0.00,0,0.00%
1935985989.1594784782,1,00:00:00,100.00%,$0.00,0,0.00%
1936168530.1594056047,1,00:00:00,0.00%,$0.00,0,0.00%
1937148404.1594038076,1,00:00:16,0.00%,$0.00,0,0.00%
1937467082.1593870643,1,00:00:00,100.00%,$0.00,0,0.00%
1937712962.1593825487,1,00:00:00,100.00%,$0.00,0,0.00%
1939338188.1592310729,1,00:00:24,0.00%,$0.00,0,0.00%
1939667550.1594045761,1,00:02:12,0.00%,$0.00,0,0.00%
1939743970.1594617094,1,00:00:00,100.00%,$0.00,0,0.00%
1939982809.1594655585,1,00:00:14,0.00%,$0.00,0,0.00%
1940186328.1594726182,1,00:00:00,100.00%,$0.00,0,0.00%
1940980793.1594026592,1,00:01:17,0.00%,$0.00,0,0.00%
1941479152.1594028960,1,00:06:13,0.00%,$0.00,0,0.00%
1941635470.1594034395,1,00:00:00,100.00%,$0.00,0,0.00%
1942126711.1594521240,1,00:02:25,0.00%,$0.00,0,0.00%
1943128999.1594032907,1,00:00:05,0.00%,$0.00,0,0.00%
1943613159.1594012878,1,00:00:00,100.00%,$0.00,0,0.00%
1944549577.1594187913,1,00:00:00,100.00%,$0.00,0,0.00%
1944601797.1594806013,1,00:00:00,100.00%,$0.00,0,0.00%
1944607699.1594010398,1,00:17:45,0.00%,$0.00,0,0.00%
1945459341.1594313899,1,00:00:00,0.00%,$0.00,0,0.00%
1946902102.1594268645,1,00:00:14,0.00%,$0.00,0,0.00%
1947242526.1593755918,1,00:00:00,100.00%,$0.00,0,0.00%
1947667866.1593651322,1,00:00:00,100.00%,$0.00,0,0.00%
194815162.1594991104,1,00:00:00,100.00%,$0.00,0,0.00%
19482877.1594717769,1,00:00:00,100.00%,$0.00,0,0.00%
1948432433.1594626716,1,00:00:17,0.00%,$0.00,0,0.00%
1948664956.1594039592,1,00:02:58,0.00%,$0.00,0,0.00%
194874247.1594107900,1,00:00:00,100.00%,$0.00,0,0.00%
1950879515.1594003769,1,00:00:25,0.00%,$0.00,0,0.00%
1951800005.1594794895,1,00:00:00,100.00%,$0.00,0,0.00%
1952175694.1594044591,1,00:10:57,0.00%,$0.00,0,0.00%
1952323821.1594410949,1,00:00:00,100.00%,$0.00,0,0.00%
1954438064.1595032288,1,00:00:00,100.00%,$0.00,0,0.00%
1955484875.1594345295,1,00:00:24,0.00%,$0.00,0,0.00%
1955665599.1594302954,1,00:13:18,0.00%,$0.00,0,0.00%
1955788173.1595243360,1,00:00:00,100.00%,$0.00,0,0.00%
1956495405.1594028706,1,00:29:26,0.00%,$0.00,0,0.00%
1956741165.1593681405,1,00:00:24,0.00%,$0.00,0,0.00%
1957227742.1594100510,1,00:00:00,100.00%,$0.00,0,0.00%
1957254579.1583577140,1,00:00:00,100.00%,$0.00,0,0.00%
1958316061.1594600076,1,00:00:00,100.00%,$0.00,0,0.00%
1958554287.1594796572,1,00:00:00,100.00%,$0.00,0,0.00%
1958648224.1594017968,1,00:06:36,0.00%,$0.00,0,0.00%
1959001763.1577062085,1,00:07:33,0.00%,$0.00,0,0.00%
1959141898.1594039167,1,00:00:00,0.00%,$0.00,0,0.00%
1959567797.1594051851,1,00:00:00,100.00%,$0.00,0,0.00%
1959673568.1593562293,1,00:00:32,0.00%,$0.00,0,0.00%
1960695092.1594348174,1,00:00:00,100.00%,$0.00,0,0.00%
1960816014.1594821475,1,00:00:22,0.00%,$0.00,0,0.00%
1961057771.1594600503,1,00:23:14,0.00%,$0.00,0,0.00%
1962000331.1594176881,1,00:00:00,0.00%,$0.00,0,0.00%
1962664370.1594079054,1,00:01:09,0.00%,$0.00,0,0.00%
196301100.1593999305,1,00:09:47,0.00%,$0.00,0,0.00%
1963152007.1593958657,1,00:01:51,0.00%,$0.00,0,0.00%
196389315.1595097845,1,00:00:00,100.00%,$0.00,0,0.00%
1964165541.1593992387,1,00:00:24,0.00%,$0.00,0,0.00%
196456770.1594049399,1,00:00:00,0.00%,$0.00,0,0.00%
196550356.1594888116,1,00:00:00,100.00%,$0.00,0,0.00%
1967237100.1594007908,1,00:24:31,0.00%,$0.00,0,0.00%
1968297820.1594911072,1,00:00:00,100.00%,$0.00,0,0.00%
1968494655.1594866371,1,00:00:15,0.00%,$0.00,0,0.00%
1968833295.1576668606,1,00:00:00,100.00%,$0.00,0,0.00%
1968950648.1594025843,1,00:03:09,0.00%,$0.00,0,0.00%
197001786.1594039109,1,00:00:00,100.00%,$0.00,0,0.00%
1970174808.1593788852,1,00:00:00,100.00%,$0.00,0,0.00%
197051.1594908564,1,00:00:00,100.00%,$0.00,0,0.00%
1970582391.1591757561,1,00:02:16,0.00%,$0.00,0,0.00%
1971003402.1593764411,1,00:00:03,0.00%,$0.00,0,0.00%
1971610514.1594647838,1,00:00:00,100.00%,$0.00,0,0.00%
1971998035.1593756504,1,00:00:00,100.00%,$0.00,0,0.00%
1972016670.1594807926,1,00:00:00,100.00%,$0.00,0,0.00%
1972754673.1595153831,1,00:00:00,100.00%,$0.00,0,0.00%
1972813947.1594653933,1,00:01:04,0.00%,$0.00,0,0.00%
1972953801.1594020246,1,00:02:19,0.00%,$0.00,0,0.00%
1973792790.1593849154,1,00:00:00,100.00%,$0.00,0,0.00%
1974016970.1594993974,1,00:00:00,100.00%,$0.00,0,0.00%
1974416458.1594186068,1,00:00:00,100.00%,$0.00,0,0.00%
1974482331.1594030470,1,00:01:28,0.00%,$0.00,0,0.00%
1974538005.1594544815,1,00:00:00,100.00%,$0.00,0,0.00%
1974702072.1595048937,1,00:00:25,0.00%,$0.00,0,0.00%
1974858685.1589269307,1,00:00:00,100.00%,$0.00,0,0.00%
197495866.1594978575,1,00:00:00,0.00%,$0.00,0,0.00%
1974997873.1594914799,1,00:00:32,0.00%,$0.00,0,0.00%
1975555991.1594741961,1,00:00:15,0.00%,$0.00,0,0.00%
1975650499.1594816314,1,00:15:11,0.00%,$0.00,0,0.00%
1976210570.1594307899,1,00:00:00,100.00%,$0.00,0,0.00%
1977234965.1594295446,1,00:00:00,100.00%,$0.00,0,0.00%
1977846281.1594091165,1,00:00:09,0.00%,$0.00,0,0.00%
1978155564.1549291431,1,00:08:43,0.00%,$0.00,0,0.00%
1978797779.1594835690,1,00:00:00,100.00%,$0.00,0,0.00%
1979773294.1594974342,1,00:00:00,100.00%,$0.00,0,0.00%
1980155003.1594005813,1,00:00:00,0.00%,$0.00,0,0.00%
1980355029.1594001220,1,00:00:11,0.00%,$0.00,0,0.00%
1981948254.1594123789,1,00:00:25,0.00%,$0.00,0,0.00%
1982259162.1594194889,1,00:00:00,100.00%,$0.00,0,0.00%
1982647564.1594360592,1,00:00:00,100.00%,$0.00,0,0.00%
1982760002.1594046337,1,00:02:35,0.00%,$0.00,0,0.00%
1983226247.1594008466,1,00:00:09,0.00%,$0.00,0,0.00%
1983402159.1593897655,1,00:00:17,0.00%,$0.00,0,0.00%
1984559972.1593652923,1,00:00:11,0.00%,$0.00,0,0.00%
1985279312.1594220830,1,00:00:00,100.00%,$0.00,0,0.00%
1986038130.1554369614,1,00:00:46,0.00%,$0.00,0,0.00%
198674777.1594221067,1,00:00:00,100.00%,$0.00,0,0.00%
198681823.1593833530,1,00:00:00,100.00%,$0.00,0,0.00%
1987507661.1594624641,1,00:00:00,100.00%,$0.00,0,0.00%
1987914131.1586240767,1,00:00:00,100.00%,$0.00,0,0.00%
1988111497.1594445403,1,00:01:25,0.00%,$0.00,0,0.00%
1988383985.1581469181,1,00:03:04,0.00%,$0.00,0,0.00%
1988603387.1594126398,1,00:00:00,100.00%,$0.00,0,0.00%
1989135437.1593972923,1,00:00:00,100.00%,$0.00,0,0.00%
1990121510.1594010752,1,00:00:00,0.00%,$0.00,0,0.00%
1990369259.1594290724,1,00:00:00,100.00%,$0.00,0,0.00%
1990455972.1594015438,1,00:00:14,0.00%,$0.00,0,0.00%
1991414205.1594283216,1,00:00:00,100.00%,$0.00,0,0.00%
1992146355.1594014051,1,00:15:21,0.00%,$0.00,0,0.00%
1992314880.1594006031,1,00:08:56,0.00%,$0.00,0,0.00%
1992445714.1594132222,1,00:00:00,0.00%,$0.00,0,0.00%
199332988.1594877599,1,00:00:53,0.00%,$0.00,0,0.00%
1994094747.1594854786,1,00:00:00,100.00%,$0.00,0,0.00%
1994131276.1582719965,1,00:02:20,0.00%,$0.00,0,0.00%
1994904503.1594375488,1,00:00:14,0.00%,$0.00,0,0.00%
199629298.1595059286,1,00:00:00,100.00%,$0.00,0,0.00%
1996534348.1594782532,1,00:00:00,100.00%,$0.00,0,0.00%
19974551.1593861268,1,00:01:05,0.00%,$0.00,0,0.00%
1997797826.1595134197,1,00:00:00,100.00%,$0.00,0,0.00%
1998040809.1594005929,1,00:01:44,0.00%,$0.00,0,0.00%
1998168650.1594559236,1,00:00:00,100.00%,$0.00,0,0.00%
1998672996.1593702638,1,00:02:04,0.00%,$0.00,0,0.00%
1998768699.1594012163,1,00:09:00,0.00%,$0.00,0,0.00%
1999370181.1594223066,1,00:00:00,100.00%,$0.00,0,0.00%
199937351.1593997853,1,00:00:00,0.00%,$0.00,0,0.00%
2000091251.1594621440,1,00:00:00,100.00%,$0.00,0,0.00%
200023667.1594822498,1,00:00:41,0.00%,$0.00,0,0.00%
2000649802.1594628087,1,00:00:34,0.00%,$0.00,0,0.00%
2000755961.1594612525,1,00:00:00,100.00%,$0.00,0,0.00%
2001611804.1594011669,1,00:00:17,0.00%,$0.00,0,0.00%
2002160663.1593710200,1,00:00:12,0.00%,$0.00,0,0.00%
2002832680.1594268852,1,00:09:25,0.00%,$0.00,0,0.00%
2003695284.1594616630,1,00:00:00,100.00%,$0.00,0,0.00%
2003849213.1594178756,1,00:00:00,100.00%,$0.00,0,0.00%
2006058446.1594221746,1,00:00:00,100.00%,$0.00,0,0.00%
2006841378.1594553789,1,00:00:00,100.00%,$0.00,0,0.00%
2007599704.1594729062,1,00:00:00,100.00%,$0.00,0,0.00%
2008446203.1593586538,1,00:00:00,100.00%,$0.00,0,0.00%
2008917378.1593948661,1,00:00:00,100.00%,$0.00,0,0.00%
2009721814.1594707505,1,00:00:00,100.00%,$0.00,0,0.00%
2009737309.1593827231,1,00:00:00,100.00%,$0.00,0,0.00%
2009943875.1594137700,1,00:00:00,100.00%,$0.00,0,0.00%
2010403715.1594647009,1,00:00:00,100.00%,$0.00,0,0.00%
201050689.1593670420,1,00:01:24,0.00%,$0.00,0,0.00%
2010626134.1593930267,1,00:00:00,100.00%,$0.00,0,0.00%
2011189794.1593759236,1,00:00:00,100.00%,$0.00,0,0.00%
201206128.1594209265,1,00:00:47,0.00%,$0.00,0,0.00%
2012148715.1583964004,1,00:00:00,100.00%,$0.00,0,0.00%
2013118593.1595179859,1,00:00:00,100.00%,$0.00,0,0.00%
2013227727.1594015645,1,00:00:07,0.00%,$0.00,0,0.00%
2013500580.1594013113,1,00:04:09,0.00%,$0.00,0,0.00%
2013548220.1593997453,1,00:05:14,0.00%,$0.00,0,0.00%
2013955826.1594944596,1,00:00:18,0.00%,$0.00,0,0.00%
2014099632.1594100464,1,00:05:56,0.00%,$0.00,0,0.00%
2014629732.1594014954,1,00:00:00,100.00%,$0.00,0,0.00%
2014800219.1594426589,1,00:00:00,100.00%,$0.00,0,0.00%
2014921917.1584027590,1,00:00:00,100.00%,$0.00,0,0.00%
2015033345.1593580499,1,00:00:00,100.00%,$0.00,0,0.00%
2015105032.1594054065,1,00:00:47,0.00%,$0.00,0,0.00%
